,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
15,-0.2848881297440917,1.0414545840281422,-0.7560061184189629,-0.9338459541983192,0.38506795907806096,-0.4372429797893424,0.7404292749619835,0.09741386296054305
16,1.066016093154108,0.6361145167700945,-0.43917478051008685,-0.2672481862103112,0.4614523104461365,0.10724431586188425,-0.19778371822310045,0.3224258675009217
17,-0.16996298025610895,-0.7459638991273927,-1.1293110565557898,-0.27720034972103214,-1.0297466203651848,-0.22186073479595175,0.5563070307539636,-0.2672217697974727
18,0.37835734086003003,-1.0540164674010168,-1.4438985412287364,0.1878630374633629,-1.0734765423636161,0.18374933497190532,0.4502929284648797,-0.06123677899300705
19,-3.7750654758572324,-0.1500061877852665,-0.44083623280286666,-0.0704894996282379,0.7664988805036214,-0.11645389102481972,-0.6233671785834701,-0.21296756848517695
20,0.34032725218653853,1.247130825811689,0.6649497764778299,-0.46932460794538167,-0.38204943137868574,-0.25392383894380427,-0.7149829487627029,-0.13756611104327518
21,-0.9855206241805129,1.9664900999164348,1.4313299633776801,-0.5296624658904618,-0.7343877244697594,-0.1628551456496773,-0.21932935893546127,0.0892314273680725
22,-1.1904801787532067,-0.18635899673565887,-0.39174942533569024,0.08230298820190772,-0.5633947283105536,-0.3574154995927218,0.4287471792981053,-0.14182839256608082
23,-0.0769368440402796,1.9447882205594604,-0.06586961288531995,-0.7295751127065724,0.22096227460078927,-0.44955912889866917,0.08696328567956822,-0.10182846983934789
24,0.68558827211324,-2.0006706308868343,-1.7026063473434856,0.4797311613402025,-0.3065399341231684,0.7196319908728072,-0.06682198636118923,-0.206749983982144
25,0.0270668052468301,-0.3340264988095463,-0.3532560135385675,0.21926813952247282,0.5854909965043024,-0.17480889112220413,0.011733849970840857,-0.02858570070875364
26,-1.595960247423029,0.2129079888456646,-0.7379439725717318,0.5391243707144712,0.8073082172524929,0.29569191333675937,-0.11573341524147886,0.42599646902547567
27,0.9138560984812564,1.6552542258108254,-0.6680535787982743,-0.9057352191654228,0.8689833173649405,-0.005568176982158382,0.3766090042978378,0.05280010925027148
28,0.8107819352107191,-1.2597156442718591,-1.0258452854849598,0.43146142964693707,0.3064199083229976,0.23082187286373984,-0.02005867095441377,-0.32979585590275773
29,-2.1901998151314754,1.3364643694265637,0.0684099361360736,-0.7767456661837263,0.8993032601043655,-0.2875656428637655,-0.7137500873282322,-0.4916490414084514
30,-0.004046461134269407,-0.22542626928297257,3.5170492631570545,-1.5719268577085637,-0.779862862016183,2.065890578870416,-0.08226875229016631,-0.17557837267354562
31,-0.44331678193446666,-1.573800457033104,-1.3065954895159317,0.736975060846156,-0.5506208699800786,0.5668645804168031,-0.2859393152404939,0.3978029932639975
32,-0.7887556527445303,0.29333878108185046,0.49542251225571854,0.8570064224392508,-0.6747646123434436,-1.1410734010287789,-0.0954227236928372,0.047185544502896394
33,0.38927087509409053,-1.216647627888605,1.4665323044743876,0.4459823167920184,0.169959277995661,0.029179320210295134,0.10923743370710727,-0.12400268322248674
34,0.8769245172749341,1.5801327506219613,-0.89479531027168,0.2066348497785669,0.9988763682904638,0.35431686666164974,1.150537398563434,0.16742358063906113
35,-0.5150534076946851,-0.22423390878366486,-0.031798997209114346,-0.18474267817179285,0.031755958787747444,-0.34780497914477987,0.5311302209503641,-0.11554804192353486
36,1.7215073347966692,-1.3324541719322676,-1.195445535364146,0.483181998112916,0.5095719471467042,0.6110037629116906,-0.26469731006554725,0.060460711871109074
37,-1.1887298575929468,0.16058064626450605,-0.19725676438179718,0.2737025474287739,-0.21398458530403305,-0.24248949845670303,-0.1089369180009703,0.19298427950623365
38,-1.4881062300107837,-0.6345185862198095,1.8745839029111464,-0.49000895945737266,-0.20317507593783726,0.3044628322776738,0.7590601944536028,0.03666824784666763
39,-1.6945076056594088,1.0015179050137006,-0.3179133896545199,-0.047921394876468064,-0.10337014255722839,0.09332611150708893,0.2184479826768068,-0.1804687464936935
40,-0.5322534605127415,-1.3940804075732636,-0.12756154366624703,0.41135174406422836,0.18452552960663252,0.0159051422722346,-0.20757367280616887,0.10474973583643195
41,0.5964169578692332,0.6979647179239723,-1.0259988017016135,-0.5673033846315785,1.2706919335655222,0.31070103497941454,0.21163136765854026,0.2984777544830355
42,0.3486113744007702,-0.9014418398695662,-0.22242210051767217,0.41482931132362727,0.33090483711888113,-0.2893782225602249,0.0874195569771522,-0.23193791427510962
43,4.777325189672124,-2.155102410692045,2.0117280873305967,0.6742252939052172,0.944606887872274,-0.7867071467183657,-0.4648714469950686,-0.13515210440365408
44,5.226261452414222,1.7871325274581382,-0.6123381246674401,-1.4860364648269226,-0.7068873715971171,0.09209931467719865,-0.00953111858247804,0.3147622025825444
45,-3.144406390759223,1.4185871187260424,0.1061447076484292,-0.21606338739496286,0.4436817960190086,-0.09749382892945954,-0.5990023107749178,0.09535131822920628
46,0.5639346091682287,0.6255882085271882,1.0561160938324712,0.011957673483645105,-0.4417819463616747,-0.6253390955673742,-0.44056859316190855,0.01827836985974927
47,0.43442309591776124,0.6030041953446724,0.34655735089660467,0.3398528974136166,-0.5405389977109494,-0.5660739903021094,-0.005267036695458187,0.021824562584282226
48,-2.976745580392932,-2.234746988305182,-1.7557092329236388,0.4166067613610124,-0.7929798882279832,0.08738687834537452,0.29823174526201546,-0.17688861683904497
49,-0.8675659296919183,0.8170054303333963,-0.32443144636246307,-0.44884502406994164,0.5528819639821649,-0.536317116630047,0.43939483278981395,-0.2874252060941731
50,0.43186159233982024,-0.226073309425068,-1.118631088874909,-0.2935602301990864,1.607721171892026,0.5852864998871795,-0.3136447829656433,-0.00016298127066959305
